start,open,high,low,close,vwp,volume,trades,macd,rsi,
1551610800000,3826.46,3832,3817.89,3821,3824.89640163765,587.9093829999999,4862,0.17923117203881078,49.295548616557156,
1551614400000,3821.95,3825.69,3814.54,3823.46,3819.7748750781006,659.0737819999999,4905,0.09665738672672375,51.39257504133224,
1551618000000,3824.28,3825,3793.33,3821.95,3816.1924218116724,1504.8170890000004,8661,-0.08107812723976227,50.02493786870304,
1551621600000,3821.95,3825,3809.78,3813.2,3820.7644011633993,885.4770879999999,5519,-0.8302588990852533,42.90052732960211,
1551625200000,3813.22,3814.34,3792.22,3795.62,3803.527104356299,1453.7266300000001,7941,-2.5106160757843003,32.794883758528314,
1551628800000,3795.62,3810,3781.32,3803.08,3798.7164529300685,1383.4259639999998,8567,-2.807350680094306,39.32628783562686,
1551632400000,3803.08,3811.99,3801.63,3808.67,3807.080975046475,605.2027820000002,6156,-2.388363834835801,43.73865826414513,
1551636000000,3809.04,3811,3801.39,3808.61,3806.326672867658,418.9358659999998,4018,-1.973515894455443,43.701921909339504,
1551639600000,3808.6,3809.98,3802.71,3808,3807.044889661031,270.742428,3431,-1.6213490179456223,43.3037056990179,
1551643200000,3807.52,3816.68,3805.9,3814.57,3812.1641213710705,351.1392,3795,-0.8016399813393291,48.72320865596503,
1551646800000,3814.55,3815.44,3802,3808.51,3809.9713673846195,331.22706900000014,3902,-0.6724601923860813,44.49809727174751,
1551650400000,3808.51,3811.5,3795.88,3803.48,3805.014824588835,386.561457,4090,-0.8853690324238288,41.296986604318064,
1551654000000,3804.19,3809.82,3782.22,3807.75,3799.60483747198,791.9352680000002,6351,-0.608819564379727,44.91943500041621,
1551657600000,3807.32,3830,3807.05,3827.81,3822.1387771271106,1389.8357159999994,7768,1.091526929754743,58.02418375511676,
1551661200000,3827.83,3830,3818.15,3824,3823.855940671371,802.8909229999999,5346,1.7898740226682839,55.331522842674545,
1551664800000,3825.04,3827,3809.75,3810.38,3818.4893185778456,893.8144390000001,5823,1.12760116664284,46.94472391853257,
1551668400000,3810.03,3813.38,3791,3799.63,3801.1711266895336,1363.5288369999996,8103,-0.09660514816962995,41.58681520095192,
1551672000000,3798.67,3799.93,3740.19,3750.73,3763.2205743209,3969.4693520000005,20478,-4.350495411064571,26.67351303483896,
1551675600000,3750.8,3750.87,3699.5,3725.84,3726.4963030661224,4179.395839,21934,-8.372391475999484,22.291630666983792,
1551679200000,3727.49,3739.58,3712.94,3738.98,3727.7326898090714,1690.2524960000003,9985,-9.203483176058652,28.929448562419935,
1551682800000,3738.96,3750.15,3725.84,3727,3741.0299955646187,1127.454371,7280,-9.878824274449128,26.69089823050666,
1551686400000,3727,3733.05,3711.41,3718.77,3722.6311453850185,1088.064486,7465,-10.112568400960026,25.245654660643766,
1551690000000,3717.83,3730,3702,3705.97,3719.0360107015904,1373.6609050000004,8370,-10.367409936375914,23.14643987584273,
1551693600000,3705.98,3710.4,3670.69,3701.34,3693.308334334075,3307.6499659999986,16950,-9.989923252703925,22.420223752916712,
1551697200000,3700.02,3720,3691.16,3707.6,3708.389396158433,1588.2472550000002,9012,-8.43548446206718,25.809507761120926,
1551700800000,3707.58,3716.91,3695.31,3700.01,3706.0586821179527,1247.011682,7249,-7.260300853914771,24.416677685106578,
1551704400000,3700.01,3715.99,3690.16,3709.02,3703.219570689859,1577.0514929999995,8049,-5.155271666762065,29.294640103570842,
1551708000000,3709.02,3719.05,3704.7,3717,3713.6618666874706,1276.9835540000006,7617,-2.690508903617989,33.394645249802366,
1551711600000,3717,3728,3707,3713.1,3719.1189196201694,1202.710456,7656,-1.0256810869179986,32.40563896181784,
1551715200000,3712.07,3730,3711.59,3724.06,3723.7953519889406,931.471994,7230,1.1399508563981655,37.96576081134394,
1551718800000,3724.3,3735.14,3721.71,3722.64,3728.4766372964687,1061.6796390000002,7294,2.5598471601770107,37.5349641575722,
1551722400000,3722.36,3724.97,3708.1,3720.4,3717.6716796921237,1129.481394,6854,3.376370769077404,36.82511081183361,
1551726000000,3720.4,3723.96,3709,3718.17,3717.014236178261,643.6505789999998,5326,3.7707930020417564,36.09329681904513,
1551729600000,3718.17,3733.06,3713.84,3714.79,3723.480059711127,807.0123910000002,5829,3.7925201136395366,34.95928973390349,
1551733200000,3714.79,3723.25,3709,3715.01,3715.2457112065117,693.1914580000001,5089,3.840358561978448,35.10221524423078,
1551736800000,3715.01,3720,3703.35,3704.98,3713.0902554739537,647.2142779999999,4927,3.142500588197745,31.683801004863668,
1551740400000,3704.98,3719.53,3696.72,3715.3,3709.3338871945293,751.1181569999999,5521,3.515519883570846,38.33766027407043,
1551744000000,3716.1,3724.69,3713.9,3719.42,3720.5010920635273,572.4094650000001,4812,4.039178889040979,40.815975867590595,
1551747600000,3719.87,3725,3711.91,3714.57,3719.9028952182066,575.8888690000001,4886,3.9530019220211425,38.837125767492424,
1551751200000,3714.57,3722.85,3703.73,3704.96,3709.6387228643534,1181.0864139999999,5985,3.1502529678496085,35.19594929008446,
1551754800000,3704.07,3719,3703.55,3712.98,3712.8729073513423,863.8405289999995,6115,3.2446292829383303,40.232095610823556,
1551758400000,3713,3724,3711.46,3724,3719.364366618727,730.6437910000001,5445,4.0742042130341005,46.396374261142604,
1551762000000,3723.99,3726,3718.34,3724.32,3722.270652293739,945.0370640000001,6253,4.496125706275388,46.56870509929179,
1551765600000,3724.32,3733.53,3717,3718.5,3727.025967370201,1502.2723159999996,7502,4.186869634364754,43.81003287175822,
1551769200000,3718.5,3731.25,3717.51,3729.2,3725.7406619128164,1102.4063310000001,6296,4.650081866720427,49.70858318139842,
1551772800000,3729.19,3747,3728.15,3744.51,3738.1333870606004,1390.9126779999997,8468,5.862985254019759,56.710891764036255,
1551776400000,3744.29,3746.99,3733.43,3737.76,3740.9652061948323,1056.1661340000005,6134,5.8200532911810665,53.194271260232085,
1551780000000,3738.04,3742.83,3729.01,3741,3736.723295395903,692.635986,5454,5.739920524902526,54.64799356444299,
1551783600000,3741,3747,3735.73,3739.57,3740.497832240016,1101.296522,6592,5.284206019114534,53.85299198754601,
1551787200000,3739.58,3760,3738.8,3752.69,3750.9462760416477,1965.1741009999998,9809,5.675094864506797,59.65252016772142,
1551790800000,3752.65,3848.38,3748,3846.97,3800.072948617894,5051.58189,23178,12.428334704486833,79.54569883012994,
1551794400000,3846.25,3846.97,3812,3824.39,3830.911798521822,2710.887397,13421,13.992108982290496,70.57130790801679,
1551798000000,3824.33,3847.29,3820,3834.56,3833.72125940956,1514.6969650000003,9389,14.702694801941773,72.09817951991818,
1551801600000,3835,3877.1,3820.32,3841.22,3857.745830020964,3711.1258720000005,18081,14.555915197617455,73.0830855433647,
1551805200000,3839.86,3854.02,3830.39,3846.54,3839.9524098908264,1420.2342780000001,8277,13.762856290057087,73.8763503560523,
1551808800000,3847.67,3851.36,3834.03,3847.13,3845.385647425503,882.596163,6166,12.246860251338749,73.9679778658556,
1551812400000,3848.14,3865,3842.61,3855.71,3852.4993540871287,933.0525299999998,6377,10.93901753128278,75.32346727918221,
1551816000000,3855.04,3861.77,3842.07,3848.05,3852.1824221834104,904.9796689999998,6567,8.622088903356364,71.73235109824805,
1551819600000,3847.93,3851,3830.82,3845.26,3842.608236523537,943.1082489999997,7079,6.17974723716306,70.4155271847853,
1551823200000,3845.24,3850.68,3835,3847.4,3842.0515305366557,512.4171299999999,5345,4.1583363754841365,70.8574379912241,
1551826800000,3847.53,3860.34,3841.01,3857.73,3850.4956842131332,698.0858189999999,5759,3.0995923575735773,72.95730589000893,
1551830400000,3857.58,3870,3813.09,3835.93,3842.2199798176202,1974.0670280000008,11435,0.3349506466713308,62.69107926069011,
1551834000000,3835.68,3839.64,3820.33,3837.05,3831.2548397267283,1045.264279,6426,-1.6007522940579513,62.979305050756466,
1551837600000,3837.49,3843.2,3834.75,3841.36,3838.6929581913596,561.454527,4731,-2.6811298190200077,64.1277820775392,
1551841200000,3840.91,3844.26,3825,3826.67,3831.973822094623,750.5969140000001,4936,-4.5558641492916365,57.57208453203444,
1551844800000,3827.58,3838.94,3821.13,3834.23,3830.464483545846,796.8852290000002,5551,-5.149180434493591,59.847050105488385,
1551848400000,3835.17,3848.43,3832,3834.79,3837.6168701401157,717.6027660000002,5316,-5.433822021815562,60.018066537377365,
1551852000000,3835.32,3855.74,3831.21,3851.6,3845.5866798828783,894.7434900000002,6534,-4.316659382383662,64.85674474707203,
1551855600000,3851.6,3858.51,3842.82,3851.92,3849.605295599273,955.456442,5873,-3.622383524012335,64.94372000512692,
1551859200000,3851.9,3852.43,3834.05,3841.3,3843.9059083113675,833.875499,5550,-4.008159289790832,59.6660721415743,
1551862800000,3841.17,3857.89,3836.8,3853.93,3849.7751760639967,1011.3501480000002,6146,-3.307583008046578,63.4682881718259,
1551866400000,3853.93,3907,3843.52,3856,3867.411085848369,2943.624085999999,14525,-2.762809324424257,64.06617826662873,
1551870000000,3855.55,3866.76,3844.87,3862.55,3855.0387707697605,1528.3947199999996,8675,-2.010910831440505,65.96437285404633,
1551873600000,3862.55,3864,3852.96,3855.44,3858.8719674548065,1069.000128,6174,-2.171040913983262,62.12785964396089,
1551877200000,3855.44,3861.87,3843,3849.99,3850.5329916949586,1281.1189920000002,6689,-2.735638983537889,59.28169851267272,
1551880800000,3849.99,3853.05,3829.39,3848.81,3842.264212026524,1293.0263999999993,8210,-3.1849277516788614,58.65515752807956,
1551884400000,3848.81,3863.8,3848.42,3862.6,3858.3132977525534,973.4713890000002,6542,-2.4373843446624086,63.50895932524193,
1551888000000,3862.02,3874.99,3850,3873.06,3860.9128772319605,1440.6484939999998,8671,-1.2599894353781593,66.70217776651549,
1551891600000,3874.41,3875.12,3854.08,3857.94,3860.987927278373,1098.603696,6176,-1.7589116860528176,58.705234793045456,
1551895200000,3857.95,3862.84,3848.99,3862.83,3855.421151736303,593.3343939999997,4659,-1.7620626746390649,60.36044994454967,
1551898800000,3862.28,3863.48,3850,3855.5,3855.849468606072,676.2702019999999,4555,-2.352908426438976,56.692171109144795,
1551902400000,3855.5,3859.37,3850.97,3853.24,3855.271759965106,671.3112869999999,4843,-2.87886378746828,55.57080935025633,
1551906000000,3852.75,3865.09,3846.93,3858.41,3857.10228901208,584.8299019999998,5255,-2.7824215826586673,57.63521231385944,
1551909600000,3858.41,3867.99,3854,3865.41,3859.77329326596,529.457788,5091,-2.1795550458159454,60.32336008201014,
1551913200000,3865.43,3868,3857.66,3861.84,3863.2676984910768,550.73103,4717,-2.075729707838752,58.29188697387274,
1551916800000,3861.84,3883.03,3857,3875.55,3870.018626203771,1213.780154,7041,-1.0119581886336437,63.3907186907708,
1551920400000,3875.29,3902.94,3869.68,3879.56,3886.1781816870025,1588.152268,8723,-0.14766195476610378,64.74816742497873,
1551924000000,3879.58,3880.99,3868,3878.97,3873.522017084051,842.0385949999996,4930,0.20816596185652791,64.36997926744372,
1551927600000,3878.96,3892.58,3872.51,3884.02,3881.3234318306363,831.6182039999999,5911,0.6479902175200021,66.19029163120138,
1551931200000,3883,3905,3881.88,3903.89,3897.785220772244,2327.02925,11517,2.1851195238431256,72.20697132306341,
1551934800000,3903.5,3905.4,3864.39,3876.55,3879.9197185656826,2010.226743,11575,0.8354249231301729,57.13958632547804,
1551938400000,3876.56,3878.16,3854.7,3873.35,3869.921110100208,1234.3452690000001,6753,-0.39216945766821,55.67519662015533,
1551942000000,3872.38,3881.25,3866.35,3880,3874.28924803749,722.3169779999996,5137,-0.750314914605628,58.07956865629621,
1551945600000,3880.17,3880.2,3859,3863.98,3867.535247717636,755.2240010000002,5890,-2.2142621645352083,50.91447791073579,
1551949200000,3864.91,3864.93,3852.26,3856.4,3857.705365353052,971.8575250000001,6467,-3.6206989655405177,47.90317796623624,
1551952800000,3856.4,3863,3840.4,3861.11,3852.365954062598,1520.0118699999996,8097,-3.9964643702106217,49.88654658775814,
1551956400000,3860.15,3873.09,3857.54,3866.01,3866.8310381053384,837.576889,6099,-3.7076851761976775,51.936606228928255,
1551960000000,3866.01,3885.42,3857.32,3875.97,3870.8203512546625,1064.5282799999998,6445,-2.661833193239403,55.88688572708812,
1551963600000,3875.5,3883.86,3868,3873.02,3876.0100559305297,1174.8840810000002,7649,-2.1630198167741366,54.459201947605024,
1551967200000,3873.02,3893,3859,3887.9,3871.1599604533567,1404.407656,9275,-0.7179941764851367,60.00869476224563,
1551970800000,3888.96,3898.83,3876,3876.95,3887.5846277726114,1684.7075269999996,10304,-0.6792554727936384,54.723928379784844,
1551974400000,3876.54,3892.8,3876.54,3892.5,3886.588354258081,1366.0767,9420,0.44970538680929817,60.0980412771264,
1551978000000,3892.49,3899.13,3872.11,3879.91,3886.0550696105256,1283.5386890000002,8593,0.10658540646205505,54.461559106482284,
1551981600000,3879.53,3888.09,3877.03,3885.88,3882.4277369629094,875.5872180000001,6057,0.25910080799640856,56.542893727703394,
1551985200000,3886.63,3894.9,3879,3880.01,3886.3629701036184,590.9855869999999,5618,-0.16523926947469025,53.93274800963205,
1551988800000,3880.01,3890,3875.3,3887.42,3882.2406567236026,638.8913970000002,6026,0.0608863871343539,56.65300838042051,
1551992400000,3887.73,3889.52,3875.86,3884.09,3882.3571043239995,469.65079999999995,4581,-0.12180284735296176,55.0789722213396,
1551996000000,3883.81,3887.35,3868.35,3875.01,3876.6385341539763,493.7401319999999,5407,-0.9537563379645198,50.924244026929784,
1551999600000,3875.01,3878.66,3862.32,3873.64,3871.7250039370156,536.139674,4909,-1.5545386441045022,50.3076346992424,
1552003200000,3873.63,3881.83,3862.7,3878.19,3875.036111635966,783.279542,6718,-1.5433520020840934,52.37034595986895,
1552006800000,3878.19,3886.11,3867,3868.98,3875.2723035613753,798.8675100000002,6181,-2.1643649529500766,48.02477334811996,
1552010400000,3868.9,3884.41,3867.35,3876.6,3876.028957640628,830.4669810000001,5999,-1.8903756202620317,51.60294006961041,
1552014000000,3876.56,3881.91,3869,3873.94,3875.16627465968,841.2175799999997,6188,-1.8428722555984658,50.30111350863353,
1552017600000,3873.94,3891.04,3873.94,3886.25,3883.5193597817024,1111.0471579999999,8135,-0.8383801887854485,55.85186907864771,
1552021200000,3885.3,3905.99,3882.4,3897.02,3893.9812344449815,1489.2368180000005,8906,0.5615788243840951,60.05532651544069,
1552024800000,3897.9,3930,3888,3913.47,3912.3710918620945,2847.331024999997,14249,2.517846170654294,65.46411291095696,
1552028400000,3913.98,3914,3888.56,3898.65,3898.495596685676,1717.8478279999995,10383,2.396528196380438,57.86250954736839,
1552032000000,3898.36,3899.88,3875,3882.6,3890.6023353083124,1306.1562259999996,7717,0.9494046505488489,50.96089806902787,
1552035600000,3883.5,3891.71,3873.18,3887.1,3884.097631963733,1155.893471,8649,0.29806458112330425,52.66561449459914,
1552039200000,3887.1,3911.71,3887.04,3910.34,3896.4557046448995,1026.4009179999998,7275,1.524159528311979,60.334479432874765,
1552042800000,3910.11,3911.58,3889.15,3891.33,3897.0083171024157,982.7674509999998,6483,0.710602548201571,52.7990025726653,
1552046400000,3891.39,3904,3884.1,3895,3894.5360784605473,889.488884,6874,0.3829180032985331,53.993628090352445,
1552050000000,3894.82,3912.22,3889.24,3908.1,3900.160777904055,927.1992319999996,6417,1.050023438426801,58.07275187524798,
1552053600000,3908.7,3920,3900,3916,3909.7899719003326,881.9342099999999,7176,1.8844135577943995,60.35557121129002,
1552057200000,3916,3916.89,3904.26,3908.37,3910.3650789024928,868.4303109999997,6593,1.6288738334509132,57.12074342432726,
1552060800000,3908.37,3914.01,3898.8,3906.81,3906.0592702860063,1272.340162,8266,1.1773234609204124,56.45452399481101,
1552064400000,3907.52,3918.97,3900.02,3912.07,3910.787332765504,1970.2860620000001,8062,1.130354880554279,58.22381023307524,
1552068000000,3913.7,3920.03,3908.5,3913.18,3914.542093471607,1595.8142729999997,6141,1.0216020192829314,58.60603079573739,
1552071600000,3911.45,3921,3908.81,3920.43,3913.2623512805853,1374.5117520000006,5199,1.3262637306150458,61.1088837758934,
1552075200000,3920.44,3932,3904.06,3915.07,3915.7253699348266,1073.3738220000002,6728,0.9358095939044278,58.30219264730791,
1552078800000,3914.44,3917.04,3883.07,3884.19,3898.451752017905,1154.0475719999997,7246,-1.7021910108256604,45.37268617965426,
1552082400000,3884.19,3884.19,3800,3851.35,3838.019613427768,5185.643705999997,23424,-5.64444008312719,36.18280609408079,
1552086000000,3850.01,3874.18,3843.7,3864.89,3857.453278727591,2646.7840979999996,12100,-6.71689222045263,41.44847739444542,
1552089600000,3864.88,3887.88,3854.75,3875.84,3873.4823170424784,1769.6999620000004,9789,-6.178722350525511,45.37398395690792,
1552093200000,3875.32,3890,3873.52,3880.46,3882.07062672708,1046.411942,7628,-5.156795881615659,46.98885280589796,
1552096800000,3880.67,3889.36,3871.48,3884.99,3881.5660865592454,775.024982,5993,-3.902388693515827,48.59356132020059,
1552100400000,3884.56,3886.18,3875.16,3876.8,3882.2514724638713,812.4744959999999,6034,-3.5026989335821748,45.8889347304244,
1552104000000,3876.8,3881.22,3866.8,3880.26,3873.9297218980923,738.4161170000001,6103,-2.778514590029369,47.225318180407,
1552107600000,3881.2,3886.8,3877.65,3885.9,3882.638532606417,797.6670300000003,6640,-1.7401948912953644,49.41825684724222,
1552111200000,3885.22,3915,3885.05,3909.63,3901.3009854304914,1530.8029370000006,9949,0.7395043932198713,57.432807634768416,
1552114800000,3910.79,3938.99,3906.13,3915.69,3922.473272646953,2117.451662000001,12136,2.629500157071149,59.210251878125554,
1552118400000,3916,3924.22,3907.02,3920,3918.131515081578,1355.8747859999999,8151,3.910798230768012,60.47437409880604,
1552122000000,3918.96,3927.09,3910.04,3916.26,3917.611615870919,1231.3313050000004,7921,4.1489171477851325,58.772257031232954,
1552125600000,3916.24,3923.48,3906,3907,3916.100306143555,652.8902070000001,5833,3.3357815714734826,54.6693996839016,
1552129200000,3906.47,3920.46,3905.53,3913.34,3914.6430710669247,836.2414670000001,5619,3.0730412129047124,56.88846696019683,
1552132800000,3914.76,3928.44,3913.73,3924.44,3921.7894475554554,832.2639869999997,6566,3.490768738544352,60.53138414969066,
1552136400000,3924.44,3945,3910,3921.96,3925.3539051532825,1760.7260970000002,10624,3.2872987887101583,59.32521412251374,
1552140000000,3921.02,3949.69,3916.11,3945.15,3931.6564946829144,1846.3191840000002,11181,4.583348903826685,66.12298881436206,
1552143600000,3945.17,3966,3934.35,3950,3951.2390295528207,2969.2688820000003,13848,5.339158640571493,67.35191248652865,
1552147200000,3950.75,3971.75,3918.4,3923.07,3946.0798876424965,2660.91211,14856,3.3958585703280235,55.34622294228486,
1552150800000,3923.07,3926.61,3890,3914.14,3912.6211906994467,2701.314449000002,10616,1.269612144849412,52.033966895015666,
1552154400000,3914.16,3933.3,3910.25,3929.6,3923.3936337531513,1033.6147760000001,7279,0.9411900142797496,56.84870292957162,
1552158000000,3929.57,3935.03,3919.1,3928.58,3927.786498819412,624.932272,5622,0.5020618163225627,56.44612664198215,
1552161600000,3928.06,3930.04,3910.72,3913.36,3920.896623029427,666.1177699999997,5834,-1.0090206100179824,50.679055523555455,
1552165200000,3913.36,3923.95,3911.84,3915.56,3917.0105191180974,495.45833799999997,4985,-1.790306782425545,51.4511891560131,
1552168800000,3914.41,3931.97,3906.36,3924.04,3921.5253840749006,833.8743189999999,6988,-1.6243244825939653,54.41365731324645,
1552172400000,3925.64,3946.45,3923.75,3943.04,3933.1963645877804,890.658576,7555,-0.13491740709709177,60.26423916041294,
1552176000000,3943.43,3943.43,3921.45,3928.83,3930.0513559157616,1074.7683979999997,7763,-0.36885598761738336,54.61840069838348,
1552179600000,3929.45,3940,3925.89,3937.04,3932.4600692655436,940.9893729999998,6526,0.0185887053320668,57.118038997077484,
1552183200000,3937.9,3938.27,3923.01,3928.7,3932.1036825984734,917.6466140000002,6810,-0.4528914645056581,53.87189907618891,
1552186800000,3928.31,3929,3916.12,3925.5,3921.94599256883,1227.956557,8210,-1.0297591402126072,52.63582640655191,
1552190400000,3925.5,3925.74,3910,3919.69,3916.7908247172677,1163.2448709999999,7537,-1.8185642448122081,50.37579502683202,
1552194000000,3918.7,3920.5,3912.07,3919.43,3917.422962020215,984.8396529999998,6316,-2.2729841375648565,50.27176969830776,
1552197600000,3918.54,3919.45,3891.92,3898.74,3904.3108399185994,1838.1049520000004,10204,-3.977442013196897,42.71303000152336,
1552201200000,3898.02,3905.69,3881.69,3902,3897.0046907633264,1690.0323030000002,8622,-4.560883248599035,44.138248840926465,
1552204800000,3901.98,3918,3899.31,3907.58,3910.172818198005,1084.131546,6996,-4.255858425884374,46.58769719467437,
1552208400000,3906.21,3914.27,3891.73,3899,3903.20636226296,960.8177670000001,7220,-4.457571570627138,43.43399087062719,
1552212000000,3898.4,3908.02,3894.08,3902.82,3902.761387498864,734.7604649999998,5945,-4.03125779388048,45.21224675503161,
1552215600000,3901.85,3915.77,3900.42,3904.99,3909.737657316785,890.1577000000001,5663,-3.365396959231448,46.24603192686828,
1552219200000,3904.97,3916.69,3901.16,3905.01,3908.069227199781,793.1325259999999,6017,-2.745157344066298,46.25609732487975,
1552222800000,3904.53,3905.95,3886.45,3893,3899.234010705066,851.3762700000003,6706,-3.057880818682007,41.25983117209638,
1552226400000,3893,3912.87,3890.94,3911.04,3904.113787460457,948.565552,6505,-1.7100336076353857,49.9966595470755,
1552230000000,3911.06,3915,3903,3905.92,3909.9391362580727,841.9504439999997,6604,-1.1396748712605396,47.82260730634004,
1552233600000,3905.92,3912.48,3889.47,3899.85,3899.5494261143763,1224.5525460000001,7855,-1.134044220602357,45.3072477063541,
1552237200000,3899.85,3913.94,3898.28,3906.59,3907.2617285588594,859.9675569999999,6300,-0.5294278142285931,48.54364436500108,
1552240800000,3906.26,3908.27,3896.71,3903.62,3903.1061344679715,731.4347179999999,5859,-0.3117970477926937,47.21772159560276,
1552244400000,3903.55,3907,3899.01,3904.32,3902.566022046293,705.5730150000002,5699,-0.07052799403994525,47.58113399967276,
1552248000000,3904.1,3918.36,3901.12,3915.45,3911.095411570022,737.5420650000001,5709,0.9280325412429109,53.10928931644862,
1552251600000,3916.51,3924.2,3913.18,3917.39,3918.3876285147235,609.296479,5872,1.6414112705628874,54.01953211167225,
1552255200000,3918.22,3932.77,3914.14,3919.17,3923.075557508312,709.1273389999998,5598,2.1220461269389292,54.88488932449644,
1552258800000,3919.18,3927.63,3913.36,3916.82,3922.9270852518553,667.5927019999999,5117,2.125827023129298,53.45454944211567,
1552262400000,3915.99,3930,3915.99,3922.83,3923.6167459433464,803.3535890000003,5701,2.4465888537572775,56.57165177467693,
1552266000000,3921.88,3933,3921.71,3926.54,3927.7504472362543,807.0757370000001,5243,2.75992960553615,58.42268568588067,
1552269600000,3926.52,3930.96,3918.36,3924.65,3926.465395657671,735.6511350000001,5247,2.6322592219161205,57.08776133790123,
